source,path,name,extension,size_bytes,size_mb,pages,chars,avg_chars_per_page,low_text_pages,status,extracted_path,sample,error
rko_izdaniya,data\rko_izdaniya\marine\pravila-klassifikatsii-i-postroyki-morskikh-sudov\pkpms8_30-09-2025.pdf,pkpms8_30-09-2025.pdf,.pdf,1988096,1.896,172,466017,2687.0,0,read,data\extracted_text\rko_izdaniya\pkpms8_30-09-2025__b1f279520c.txt,"===== PAGE 1 =====
Российское Классификационное Общество 
 
ПРАВИЛА 
КЛАССИФИКАЦИИ И ПОСТРОЙКИ 
МОРСКИХ СУДОВ 
 
ЧАСТЬ VIII 
СИСТЕМЫ И ТРУБОПРОВОДЫ 
 
 
Москва 
2020

===== PAGE 2 =====
Правила классификации и постройки морских судов (часть VIII) 
2 
Российское Классификационное Общество. Правила классификации и постройки 
морских судов. Часть VIII «Системы и трубопроводы». 
Правила классификации и постройки морских судов Российского Классификацион-
ного Общества утверждены в соответствии с пунк",
rko_izdaniya,data\rko_izdaniya\marine\pravila-klassifikatsii-i-postroyki-morskikh-sudov\pkps_ms_10.pdf,pkps_ms_10.pdf,.pdf,4316628,4.117,80,141788,1750.5,1,partial_low_text,data\extracted_text\rko_izdaniya\pkps_ms_10__473786c794.txt,"===== PAGE 1 =====
РОССИЙСКОЕ КЛАССИФИКАЦИОННОЕ ОБЩЕСТВО
ПРАВИЛА
КЛАССИФИКАЦИИ И ПОСТРОЙКИ 
МОРСКИХ СУДОВ
Часть X
КОТЛЫ, ТЕПЛООБМЕННЫЕ АППАРАТЫ
И СОСУДЫ ПОД ДАВЛЕНИЕМ
Москва
2020

===== PAGE 2 =====
Правила классификации и постройки морских судов Российского Классификационного 
Общества утверждены в соответствии с действующим положением и вступают в силу 12 мая 2020 
года.
В 
соответствии 
с 
Уставом 
федерального 
автономного 
учреждения 
«Российское 
Классификационное Общество», утвержденного",
rko_izdaniya,data\rko_izdaniya\marine\pravila-klassifikatsii-i-postroyki-morskikh-sudov\pkps_ms_14.pdf,pkps_ms_14.pdf,.pdf,14885274,14.196,151,376452,2470.8,1,partial_low_text,data\extracted_text\rko_izdaniya\pkps_ms_14__e1d7798b05.txt,"===== PAGE 1 =====
РОССИЙСКОЕ КЛАССИФИКАЦИОННОЕ ОБЩЕСТВО
ПРАВИЛА
КЛАССИФИКАЦИИ И ПОСТРОЙКИ 
МОРСКИХ СУДОВ
Часть XIV
СВАРКА
Москва
2020

===== PAGE 2 =====
Правила классификации и постройки морских судов Российского Классификационного 
Общества утверждены в соответствии с действующим положением и вступают в силу 12 мая 2020 
года. 
В 
соответствии 
с 
Уставом 
федерального 
автономного 
учреждения 
«Российское 
Классификационное Общество», утвержденного распоряжением Минтранса России от 05.05.202",
rko_izdaniya,data\rko_izdaniya\marine\pravila-klassifikatsii-i-postroyki-morskikh-sudov\pkps_ms_16.pdf,pkps_ms_16.pdf,.pdf,5334450,5.087,150,257856,1696.8,5,partial_low_text,data\extracted_text\rko_izdaniya\pkps_ms_16__c378956261.txt,"===== PAGE 1 =====
РОССИЙСКОЕ КЛАССИФИКАЦИОННОЕ ОБЩЕСТВО
ПРАВИЛА
КЛАССИФИКАЦИИ И ПОСТРОЙКИ
МОРСКИХ СУДОВ
Часть XVI
КОНСТРУКЦИЯ И ПРОЧНОСТЬ СУДОВ
ИЗ ПОЛИМЕРНЫХ КОМПОЗИЦИОННЫХ 
МАТЕРИАЛОВ
Москва
2020

===== PAGE 2 =====
Правила классификации и постройки морских судов Российского Классификационного 
Общества утверждены в соответствии с действующим положением и вступают в силу 12 мая 2020 
года.
В 
соответствии 
с 
Уставом 
федерального 
автономного 
учреждения 
«Российское 
Классификационное Общест",
rko_izdaniya,data\rko_izdaniya\marine\pravila-klassifikatsii-i-postroyki-morskikh-sudov\pkps_ms_17.pdf,pkps_ms_17.pdf,.pdf,31826778,30.352,302,684629,2244.3,1,partial_low_text,data\extracted_text\rko_izdaniya\pkps_ms_17__bb40dd5bcc.txt,"===== PAGE 1 =====
РОССИЙСКОЕ КЛАССИФИКАЦИОННОЕ ОБЩЕСТВО
ПРАВИЛА
КЛАССИФИКАЦИИ И ПОСТРОЙКИ
МОРСКИХ СУДОВ
Часть XVII
ДОПОЛНИТЕЛЬНЫЕ ЗНАКИ СИМВОЛА КЛАССА 
И СЛОВЕСНЫЕ ХАРАКТЕРИСТИКИ, 
ОПРЕДЕЛЯЮЩИЕ КОНСТРУКТИВНЫЕ
ИЛИ ЭКСПЛУАТАЦИОННЫЕ ОСОБЕННОСТИ 
СУДНА
Москва
2020

===== PAGE 2 =====
Правила классификации и постройки морских судов Российского Классификационного 
Общества утверждены в соответствии с действующим положением и вступают в силу 12 мая 2020 
года.
В 
соответствии 
с 
Уставом 
федерального",
rko_izdaniya,data\rko_izdaniya\marine\pravila-klassifikatsii-i-postroyki-morskikh-sudov\pkps_ms_18.pdf,pkps_ms_18.pdf,.pdf,126835466,120.96,583,1254298,2128.6,18,partial_low_text,data\extracted_text\rko_izdaniya\pkps_ms_18__6ae2345c74.txt,"===== PAGE 1 =====
РОССИЙСКОЕ КЛАССИФИКАЦИОННОЕ ОБЩЕСТВО
ПРАВИЛА
КЛАССИФИКАЦИИ И ПОСТРОЙКИ 
МОРСКИХ СУДОВ
ОБЩИЕЕ ПРАВИЛА ПО КОНСТРУКЦИИ И 
ПРОЧНОСТИ НЕФТЕНАЛИВНЫХ СУДОВ С 
ДВОЙНЬIМИ БОРТАМИ 
Москва
2020

===== PAGE 2 =====
Общие правила по конструкции и прочности нефтеналивных судов с двойными бортами 
Российского Классификационного Общества утверждены в соответствии с действующим 
положением и вступают в силу с 12 мая 2020 года. 
В 
соответствии 
с 
Уставом 
федерального 
автономного 
учреждени",
rko_izdaniya,data\rko_izdaniya\marine\pravila-klassifikatsii-i-postroyki-morskikh-sudov\pkps_ms_2_1.pdf,pkps_ms_2_1.pdf,.pdf,8627401,8.228,294,770538,2598.3,0,read,data\extracted_text\rko_izdaniya\pkps_ms_2_1__761e0a845e.txt,"===== PAGE 1 =====
РОССИЙСКОЕ КЛАССИФИКАЦИОННОЕ ОБЩЕСТВО
ПРАВИЛА
КЛАССИФИКАЦИИ И ПОСТРОЙКИ 
МОРСКИХ СУДОВ
Часть II
КОРПУС
Москва
2020

===== PAGE 2 =====
Правила классификации и постройки морских судов Российского Классификационного 
Общества утверждены в соответствии с действующим положением и вступают в силу 12 мая 
2020 года.
В соответствии с Уставом федерального автономного учреждения «Российское 
Классификационное Общество», утвержденного распоряжением Минтранса России от 
05.05.2022 № ВС-1",
rko_izdaniya,data\rko_izdaniya\marine\pravila-klassifikatsii-i-postroyki-morskikh-sudov\pkps_ms_7.pdf,pkps_ms_7.pdf,.pdf,5511497,5.256,106,193248,1801.1,1,partial_low_text,data\extracted_text\rko_izdaniya\pkps_ms_7__7731e787c2.txt,"===== PAGE 1 =====
РОССИЙСКОЕ КЛАССИФИКАЦИОННОЕ ОБЩЕСТВО
ПРАВИЛА
КЛАССИФИКАЦИИ И ПОСТРОЙКИ 
МОРСКИХ СУДОВ
ЧАСТЬ VII
МЕХАНИЧЕСКИЕ УСТАНОВКИ
Москва
2020

===== PAGE 2 =====
Правила классификации и постройки морских судов Российского Классификационного 
Общества утверждены в соответствии с действующим положением и вступают в силу 12 мая 2020 
года.
В 
соответствии 
с 
Уставом 
федерального 
автономного 
учреждения 
«Российское 
Классификационное Общество», утвержденного распоряжением Минтранса Росс",
rko_izdaniya,data\rko_izdaniya\marine\pravila-klassifikatsii-i-postroyki-morskikh-sudov\pkps_ms_9.pdf,pkps_ms_9.pdf,.pdf,7035051,6.709,183,353899,1911.5,1,partial_low_text,data\extracted_text\rko_izdaniya\pkps_ms_9__4bd469a261.txt,"===== PAGE 1 =====
РОССИЙСКОЕ КЛАССИФИКАЦИОННОЕ ОБЩЕСТВО
ПРАВИЛА
КЛАССИФИКАЦИИ И ПОСТРОЙКИ 
МОРСКИХ СУДОВ
ЧАСТЬ IX
МЕХАНИЗМЫ
Москва
2020

===== PAGE 2 =====
Правила классификации и постройки морских судов Российского Классификационного 
Общества утверждены в соответствии с действующим положением и вступают в силу 12 мая 2020 
года.
В 
соответствии 
с 
Уставом 
федерального 
автономного 
учреждения 
«Российское 
Классификационное Общество», утвержденного распоряжением Минтранса России от 05.05.20",
rko_izdaniya,data\rko_izdaniya\marine\pravila-klassifikatsionnykh-osvidetelstvovaniy-morskikh-sudov-v-ekcpluatatsii\izveshchenie-38-p.pdf,izveshchenie-38-p.pdf,.pdf,136858,0.131,1,1926,1907.0,0,read,data\extracted_text\rko_izdaniya\izveshchenie-38-p__20d8ef377a.txt,"===== PAGE 1 =====
ИЗВЕЩЕНИЕ 
О ВНЕСЕНИИ ИЗМЕНЕНИЙ В ПРАВИЛА 
РОССИЙСКОГО КЛАССИФИКАЦИОННОГО ОБЩЕСТВА 
(в Приложение 4 к Правилам классификационных освидетельствований морских судов 
в эксплуатации, утвержденные приказом федерального автономного учреждения 
«Российский Речной Регистр» от 15.06.2020 № 37-п) 
 
Утверждено 
приказом федерального автономного учреждения «Российское 
Классификационное Общество» от 26.04.2024 № 38-п 
Введено в действие с 01.05.2024 
 
Внести 
в 
часть 
III 
Приложения",
